fecha,categoria,instrumento,contrato,metrica,valor,origen,sin_sesion,hora_captura_utc
2026-07-27,barchart_front,NY11,SBV26,intradia,14.56,captura_vivo_hora_desconocida,,
2026-07-27,barchart_front,NY11,SBV26,low,14.54,captura_vivo_hora_desconocida,,
2026-07-27,barchart_front,NY11,SBV26,open,14.74,captura_vivo_hora_desconocida,,
2026-07-27,barchart_front,NY11,SBV26,open_int,495062,captura_vivo_hora_desconocida,,
2026-07-27,barchart_front,NY11,SBV26,previous,14.77,captura_vivo_hora_desconocida,,
2026-07-27,barchart_front,NY11,SBV26,previous_derivado,14.77,settlement_historico,,
2026-07-27,barchart_front,NY11,SBV26,settlement,14.58,settlement_historico,,
2026-07-27,barchart_front,NY11,SBV26,volume,17751,captura_vivo_hora_desconocida,,
2026-07-27,barchart_front,NY11,SBV27,previous_derivado,15.75,settlement_historico,,
2026-07-27,barchart_front,NY11,SBV27,settlement,15.64,settlement_historico,,
2026-07-27,barchart_front,Petroleo,CLF27,previous_derivado,77.67,settlement_historico,,
2026-07-27,barchart_front,Petroleo,CLF27,settlement,75.31,settlement_historico,,
2026-07-27,barchart_front,Petroleo,CLG27,previous_derivado,76.44,settlement_historico,,
2026-07-27,barchart_front,Petroleo,CLG27,settlement,74.34,settlement_historico,,
2026-07-27,barchart_front,Petroleo,CLU26,change,-5.29,captura_vivo_hora_desconocida,,
2026-07-27,barchart_front,Petroleo,CLU26,high,86.2,captura_vivo_hora_desconocida,,
2026-07-27,barchart_front,Petroleo,CLU26,intradia,84.02,captura_vivo_hora_desconocida,,
2026-07-27,barchart_front,Petroleo,CLU26,low,82.12,captura_vivo_hora_desconocida,,
2026-07-27,barchart_front,Petroleo,CLU26,open,86.12,captura_vivo_hora_desconocida,,
2026-07-27,barchart_front,Petroleo,CLU26,open_int,294144,captura_vivo_hora_desconocida,,
2026-07-27,barchart_front,Petroleo,CLU26,previous,89.31,captura_vivo_hora_desconocida,,
2026-07-27,barchart_front,Petroleo,CLU26,previous_derivado,89.31,settlement_historico,,
2026-07-27,barchart_front,Petroleo,CLU26,settlement,82.61,settlement_historico,,
2026-07-27,barchart_front,Petroleo,CLU26,volume,153764,captura_vivo_hora_desconocida,,
2026-07-27,barchart_front,Petroleo,CLV26,previous_derivado,85.15,settlement_historico,,
2026-07-27,barchart_front,Petroleo,CLV26,settlement,80.25,settlement_historico,,
2026-07-27,barchart_front,Petroleo,CLX26,previous_derivado,81.73,settlement_historico,,
2026-07-27,barchart_front,Petroleo,CLX26,settlement,78.17,settlement_historico,,
2026-07-27,barchart_front,Petroleo,CLZ26,previous_derivado,79.33,settlement_historico,,
2026-07-27,barchart_front,Petroleo,CLZ26,settlement,76.53,settlement_historico,,
2026-07-27,divisas,EUR a USD,,compra,1.138971,,,
2026-07-27,divisas,EUR a USD,,venta,1.138971,,,
2026-07-27,divisas,USD a COP,,compra,3207.18811,,,
2026-07-27,divisas,USD a COP,,venta,3207.18811,,,
2026-07-27,divisas,USD a PEN,,compra,3.399,,,
2026-07-27,divisas,USD a PEN,,venta,3.411,,,
2026-07-27,sunat_categoria,BLANCAS,,declaraciones,10,,,
2026-07-27,sunat_categoria,BLANCAS,,fob,456900.56,,,
2026-07-27,sunat_categoria,BLANCAS,,peso_kg,976576,,,
2026-07-27,sunat_categoria,CARBURANTE,,declaraciones,2,,,
2026-07-27,sunat_categoria,CARBURANTE,,fob,2345447.65,,,
2026-07-27,sunat_categoria,CARBURANTE,,peso_kg,3287489,,,
2026-07-27,sunat_categoria,ETILICO,,declaraciones,2,,,
2026-07-27,sunat_categoria,ETILICO,,fob,29070.52,,,
2026-07-27,sunat_categoria,ETILICO,,peso_kg,54060,,,
2026-07-27,sunat_categoria,RUBIAS,,declaraciones,6,,,
2026-07-27,sunat_categoria,RUBIAS,,fob,426725.26,,,
2026-07-27,sunat_categoria,RUBIAS,,peso_kg,963872,,,
2026-07-27,sunat_importador,20273155938,,declaraciones,5,,,
2026-07-27,sunat_importador,20273155938,,fob,163202.59,,,
2026-07-27,sunat_importador,20303585622,,declaraciones,2,,,
2026-07-27,sunat_importador,20303585622,,fob,146450.0,,,
2026-07-27,sunat_importador,20513251506,,declaraciones,1,,,
2026-07-27,sunat_importador,20513251506,,fob,1333196.41,,,
2026-07-27,sunat_importador,20554545743,,declaraciones,1,,,
2026-07-27,sunat_importador,20554545743,,fob,1012251.24,,,
2026-07-27,sunat_importador,20600307623,,declaraciones,1,,,
2026-07-27,sunat_importador,20600307623,,fob,131157.86,,,
2026-07-27,sunat_marca,CARMELITA,,fob,250453.72,,,
2026-07-27,sunat_marca,GUABIRA,,fob,146450.0,,,
2026-07-27,sunat_marca,RIOPAILA,,fob,26460.84,,,
2026-07-27,sunat_marca,S/M,,fob,2374518.17,,,
2026-07-27,sunat_marca,SAN AURELIO,,fob,163202.59,,,
2026-07-27,sunat_marca,UNAGRO,,fob,115927.0,,,
2026-07-27,sunat_pais,Bolivia,BO,fob,454650.11,,,
2026-07-27,sunat_pais,Colombia,CO,fob,300427.53,,,
2026-07-27,sunat_pais,EE.UU.,US,fob,2345447.65,,,
2026-07-27,sunat_total,,,total_declaraciones,20,,,
2026-07-27,sunat_total,,,total_fob_usd,3258143.99,,,
2026-07-27,sunat_total,,,total_importadores,12,,,
2026-07-27,sunat_total,,,total_peso_kg,5281997,,,
2026-07-28,barchart_curva,Ethanol,D2F27,intradia,682.667,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,Ethanol,D2G27,intradia,682.667,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,Ethanol,D2H27,intradia,683,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,Ethanol,D2J27,intradia,698.333,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,Ethanol,D2Q26,intradia,705,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,Ethanol,D2U26,intradia,710,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,LON5,SWH27,intradia,458,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,LON5,SWK27,intradia,458.4,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,LON5,SWQ27,intradia,455.2,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,LON5,SWV26,intradia,455.9,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,LON5,SWV27,intradia,454,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,LON5,SWZ26,intradia,456.5,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,NY11,SBH27,intradia,15.47,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,NY11,SBH28,intradia,16.25,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,NY11,SBK27,intradia,15.3,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,NY11,SBN27,intradia,15.31,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,NY11,SBV26,intradia,14.6,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,NY11,SBV27,intradia,15.59,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,Petroleo,CLF27,intradia,74.31,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,Petroleo,CLG27,intradia,73.32,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,Petroleo,CLU26,intradia,81.78,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,Petroleo,CLV26,intradia,79.42,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,Petroleo,CLX26,intradia,77.28,captura_vivo_hora_desconocida,,
2026-07-28,barchart_curva,Petroleo,CLZ26,intradia,75.58,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,Ethanol,D2F27,previous_derivado,682.667,settlement_historico,,
2026-07-28,barchart_front,Ethanol,D2F27,settlement,682.0,settlement_historico,,
2026-07-28,barchart_front,Ethanol,D2G27,previous_derivado,682.667,settlement_historico,,
2026-07-28,barchart_front,Ethanol,D2G27,settlement,682.0,settlement_historico,,
2026-07-28,barchart_front,Ethanol,D2H27,previous_derivado,683.0,settlement_historico,,
2026-07-28,barchart_front,Ethanol,D2H27,settlement,682.333,settlement_historico,,
2026-07-28,barchart_front,Ethanol,D2J27,previous_derivado,698.333,settlement_historico,,
2026-07-28,barchart_front,Ethanol,D2J27,settlement,698.0,settlement_historico,,
2026-07-28,barchart_front,Ethanol,D2Q26,change,0,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,Ethanol,D2Q26,high,705,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,Ethanol,D2Q26,intradia,705,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,Ethanol,D2Q26,low,705,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,Ethanol,D2Q26,open,0,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,Ethanol,D2Q26,open_int,670,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,Ethanol,D2Q26,previous,705,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,Ethanol,D2Q26,previous_derivado,705.0,settlement_historico,,
2026-07-28,barchart_front,Ethanol,D2Q26,settlement,696.333,settlement_historico,,
2026-07-28,barchart_front,Ethanol,D2Q26,volume,10,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,Ethanol,D2U26,previous_derivado,710.0,settlement_historico,,
2026-07-28,barchart_front,Ethanol,D2U26,settlement,706.333,settlement_historico,,
2026-07-28,barchart_front,LON5,SWH27,previous_derivado,460.0,settlement_historico,,
2026-07-28,barchart_front,LON5,SWH27,settlement,457.8,settlement_historico,,
2026-07-28,barchart_front,LON5,SWK27,previous_derivado,460.4,settlement_historico,,
2026-07-28,barchart_front,LON5,SWK27,settlement,458.2,settlement_historico,,
2026-07-28,barchart_front,LON5,SWQ27,previous_derivado,457.7,settlement_historico,,
2026-07-28,barchart_front,LON5,SWQ27,settlement,455.7,settlement_historico,,
2026-07-28,barchart_front,LON5,SWV26,change,-2.5,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,LON5,SWV26,high,459.4,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,LON5,SWV26,intradia,455.9,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,LON5,SWV26,low,455,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,LON5,SWV26,open,458.7,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,LON5,SWV26,open_int,84309,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,LON5,SWV26,previous,458.4,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,LON5,SWV26,previous_derivado,458.4,settlement_historico,,
2026-07-28,barchart_front,LON5,SWV26,settlement,456.8,settlement_historico,,
2026-07-28,barchart_front,LON5,SWV26,volume,1925,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,LON5,SWV27,previous_derivado,456.5,settlement_historico,,
2026-07-28,barchart_front,LON5,SWV27,settlement,454.8,settlement_historico,,
2026-07-28,barchart_front,LON5,SWZ26,previous_derivado,458.6,settlement_historico,,
2026-07-28,barchart_front,LON5,SWZ26,settlement,456.8,settlement_historico,,
2026-07-28,barchart_front,NY11,SBH27,previous_derivado,15.47,settlement_historico,,
2026-07-28,barchart_front,NY11,SBH27,settlement,15.41,settlement_historico,,
2026-07-28,barchart_front,NY11,SBH28,previous_derivado,16.31,settlement_historico,,
2026-07-28,barchart_front,NY11,SBH28,settlement,16.24,settlement_historico,,
2026-07-28,barchart_front,NY11,SBK27,previous_derivado,15.31,settlement_historico,,
2026-07-28,barchart_front,NY11,SBK27,settlement,15.23,settlement_historico,,
2026-07-28,barchart_front,NY11,SBN27,previous_derivado,15.32,settlement_historico,,
2026-07-28,barchart_front,NY11,SBN27,settlement,15.24,settlement_historico,,
2026-07-28,barchart_front,NY11,SBV26,change,0.02,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,NY11,SBV26,high,14.7,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,NY11,SBV26,intradia,14.6,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,NY11,SBV26,low,14.53,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,NY11,SBV26,open,14.58,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,NY11,SBV26,open_int,500970,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,NY11,SBV26,previous,14.58,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,NY11,SBV26,previous_derivado,14.58,settlement_historico,,
2026-07-28,barchart_front,NY11,SBV26,settlement,14.55,settlement_historico,,
2026-07-28,barchart_front,NY11,SBV26,volume,9592,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,NY11,SBV27,previous_derivado,15.64,settlement_historico,,
2026-07-28,barchart_front,NY11,SBV27,settlement,15.56,settlement_historico,,
2026-07-28,barchart_front,Petroleo,CLF27,previous_derivado,75.31,settlement_historico,,
2026-07-28,barchart_front,Petroleo,CLF27,settlement,72.74,settlement_historico,,
2026-07-28,barchart_front,Petroleo,CLG27,previous_derivado,74.34,settlement_historico,,
2026-07-28,barchart_front,Petroleo,CLG27,settlement,71.86,settlement_historico,,
2026-07-28,barchart_front,Petroleo,CLU26,change,-0.83,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,Petroleo,CLU26,high,82.43,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,Petroleo,CLU26,intradia,81.78,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,Petroleo,CLU26,low,79.8,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,Petroleo,CLU26,open,82,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,Petroleo,CLU26,open_int,280946,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,Petroleo,CLU26,previous,82.61,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,Petroleo,CLU26,previous_derivado,82.61,settlement_historico,,
2026-07-28,barchart_front,Petroleo,CLU26,settlement,79.26,settlement_historico,,
2026-07-28,barchart_front,Petroleo,CLU26,volume,96427,captura_vivo_hora_desconocida,,
2026-07-28,barchart_front,Petroleo,CLV26,previous_derivado,80.25,settlement_historico,,
2026-07-28,barchart_front,Petroleo,CLV26,settlement,77.17,settlement_historico,,
2026-07-28,barchart_front,Petroleo,CLX26,previous_derivado,78.17,settlement_historico,,
2026-07-28,barchart_front,Petroleo,CLX26,settlement,75.33,settlement_historico,,
2026-07-28,barchart_front,Petroleo,CLZ26,previous_derivado,76.53,settlement_historico,,
2026-07-28,barchart_front,Petroleo,CLZ26,settlement,73.85,settlement_historico,,
2026-07-28,divisas,EUR a USD,,compra,1.137915,,,
2026-07-28,divisas,EUR a USD,,venta,1.137915,,,
2026-07-28,divisas,USD a COP,,compra,3215.614666,,,
2026-07-28,divisas,USD a COP,,venta,3215.614666,,,
2026-07-28,divisas,USD a PEN,,compra,3.399,,,
2026-07-28,divisas,USD a PEN,,venta,3.411,,,
2026-07-28,sunat_categoria,BLANCAS,,declaraciones,11,,,
2026-07-28,sunat_categoria,BLANCAS,,fob,615499.44,,,
2026-07-28,sunat_categoria,BLANCAS,,peso_kg,1322425,,,
2026-07-28,sunat_categoria,CARBURANTE,,declaraciones,2,,,
2026-07-28,sunat_categoria,CARBURANTE,,fob,880229.45,,,
2026-07-28,sunat_categoria,CARBURANTE,,peso_kg,1257358,,,
2026-07-28,sunat_categoria,ETILICO,,declaraciones,4,,,
2026-07-28,sunat_categoria,ETILICO,,fob,105709.24,,,
2026-07-28,sunat_categoria,ETILICO,,peso_kg,169531.5,,,
2026-07-28,sunat_categoria,RUBIAS,,declaraciones,2,,,
2026-07-28,sunat_categoria,RUBIAS,,fob,72000,,,
2026-07-28,sunat_categoria,RUBIAS,,peso_kg,100000,,,
2026-07-28,sunat_importador,20272858218,,declaraciones,1,,,
2026-07-28,sunat_importador,20272858218,,fob,67860.0,,,
2026-07-28,sunat_importador,20303585622,,declaraciones,5,,,
2026-07-28,sunat_importador,20303585622,,fob,358254.84,,,
2026-07-28,sunat_importador,20500985322,,declaraciones,2,,,
2026-07-28,sunat_importador,20500985322,,fob,72000.0,,,
2026-07-28,sunat_importador,20501768511,,declaraciones,1,,,
2026-07-28,sunat_importador,20501768511,,fob,60150.0,,,
2026-07-28,sunat_importador,20513251506,,declaraciones,2,,,
2026-07-28,sunat_importador,20513251506,,fob,880229.45,,,
2026-07-28,sunat_marca,MANUELITA,,fob,64399.5,,,
2026-07-28,sunat_marca,MAYAGUEZ,,fob,170201.43,,,
2026-07-28,sunat_marca,ORGANICA,,fob,72000.0,,,
2026-07-28,sunat_marca,OTROS,,fob,67860.0,,,
2026-07-28,sunat_marca,RIOPAILA,,fob,63281.2,,,
2026-07-28,sunat_marca,S/M,,fob,985938.69,,,
2026-07-28,sunat_pais,Bolivia,BO,fob,258591.95,,,
2026-07-28,sunat_pais,Brasil,BR,fob,72000.0,,,
2026-07-28,sunat_pais,Colombia,CO,fob,334936.03,,,
2026-07-28,sunat_pais,EE.UU.,US,fob,880229.45,,,
2026-07-28,sunat_total,,,total_declaraciones,19,,,
2026-07-28,sunat_total,,,total_fob_usd,1673438.13,,,
2026-07-28,sunat_total,,,total_importadores,9,,,
2026-07-28,sunat_total,,,total_peso_kg,2849314.5,,,
2026-07-29,barchart_curva,Ethanol,D2F27,intradia,682,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,Ethanol,D2G27,intradia,682,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,Ethanol,D2H27,intradia,682.333,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,Ethanol,D2J27,intradia,698,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,Ethanol,D2Q26,intradia,696.333,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,Ethanol,D2U26,intradia,706.333,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,LON5,SWH27,intradia,457.6,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,LON5,SWK27,intradia,458.5,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,LON5,SWQ27,intradia,456.1,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,LON5,SWV26,intradia,455.5,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,LON5,SWV27,intradia,455.9,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,LON5,SWZ26,intradia,455.9,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,NY11,SBH27,intradia,15.44,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,NY11,SBH28,intradia,16.29,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,NY11,SBK27,intradia,15.27,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,NY11,SBN27,intradia,15.28,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,NY11,SBV26,intradia,14.58,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,NY11,SBV27,intradia,15.6,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,Petroleo,CLF27,intradia,74.67,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,Petroleo,CLG27,intradia,73.66,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,Petroleo,CLU26,intradia,82.68,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,Petroleo,CLV26,intradia,80.13,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,Petroleo,CLX26,intradia,77.85,captura_vivo_hora_desconocida,,
2026-07-29,barchart_curva,Petroleo,CLZ26,intradia,76.02,captura_vivo_hora_desconocida,,
2026-07-29,barchart_front,Ethanol,D2F27,previous_derivado,682.0,settlement_historico,,
2026-07-29,barchart_front,Ethanol,D2F27,settlement,686.667,settlement_historico,,
2026-07-29,barchart_front,Ethanol,D2G27,previous_derivado,682.0,settlement_historico,,
2026-07-29,barchart_front,Ethanol,D2G27,settlement,686.0,settlement_historico,,
2026-07-29,barchart_front,Ethanol,D2H27,previous_derivado,682.333,settlement_historico,,
2026-07-29,barchart_front,Ethanol,D2H27,settlement,685.667,settlement_historico,,
2026-07-29,barchart_front,Ethanol,D2J27,previous_derivado,698.0,settlement_historico,,
2026-07-29,barchart_front,Ethanol,D2J27,settlement,703.0,settlement_historico,,
2026-07-29,barchart_front,Ethanol,D2Q26,change,-8.667,captura_vivo_hora_desconocida,,
2026-07-29,barchart_front,Ethanol,D2Q26,high,696.333,captura_vivo_hora_desconocida,,
2026-07-29,barchart_front,Ethanol,D2Q26,intradia,696.333,captura_vivo_hora_desconocida,,
2026-07-29,barchart_front,Ethanol,D2Q26,low,696.333,captura_vivo_hora_desconocida,,
2026-07-29,barchart_front,Ethanol,D2Q26,open,0,captura_vivo_hora_desconocida,,
2026-07-29,barchart_front,Ethanol,D2Q26,open_int,680,captura_vivo_hora_desconocida,,
2026-07-29,barchart_front,Ethanol,D2Q26,previous,705,captura_vivo_hora_desconocida,,
2026-07-29,barchart_front,Ethanol,D2Q26,previous_derivado,696.333,settlement_historico,,
2026-07-29,barchart_front,Ethanol,D2Q26,settlement,692.0,settlement_historico,,
